id	symbol	description	A2_rep1	A2_rep2	B2_rep1	B2_rep2	C2_rep1	C2_rep2	D3_rep1	D3_rep2	pUC57_rep1	pUC57_rep2
ENSG00000186132	C2orf76	"chromosome 2 open reading frame 76"	201	35	189	54	217	65	188	80	245	115
ENSG00000186141	POLR3C	"RNA polymerase III subunit C"	865	303	927	351	855	396	725	452	866	441
ENSG00000186153	WWOX	"WW domain containing oxidoreductase"	379	138	368	172	377	138	339	136	387	160
ENSG00000186162	CIDECP	"cell death-inducing DFFA-like effector c pseudogene"	321	138	328	148	386	148	312	180	334	168
ENSG00000186174	BCL9L	"B cell CLL/lymphoma 9 like"	1149	883	1255	797	1104	466	1275	625	1097	608
ENSG00000186184	POLR1D	"RNA polymerase I subunit D"	1491	452	1463	575	1481	613	1463	732	1485	646
ENSG00000186185	KIF18B	"kinesin family member 18B"	1329	641	1306	583	1354	394	1536	539	1386	519
ENSG00000186187	ZNRF1	"zinc and ring finger 1"	709	497	745	550	686	419	962	434	729	432
ENSG00000186193	SAPCD2	"suppressor APC domain containing 2"	4381	2387	4206	2407	4478	1638	5844	1646	4946	1721
ENSG00000186198	SLC51B	"solute carrier family 51 beta subunit"	759	526	757	530	813	687	1017	685	916	727
ENSG00000186204	CYP4F12	"cytochrome P450 family 4 subfamily F member 12"	751	373	705	377	705	367	723	441	730	406
ENSG00000186205	MARC1	"mitochondrial amidoxime reducing component 1"	2219	701	2123	689	2313	785	2059	822	2520	815
ENSG00000186222	BLOC1S4	"biogenesis of lysosomal organelles complex 1 subunit 4"	381	195	411	265	438	271	520	250	513	247
ENSG00000186230	ZNF749	"zinc finger protein 749"	501	289	553	292	572	286	599	294	607	291
ENSG00000186260	MKL2	"MKL1/myocardin like 2"	522	229	709	282	555	226	510	266	519	281
ENSG00000186272	ZNF17	"zinc finger protein 17"	397	145	398	156	412	150	307	152	458	146
ENSG00000186283	TOR3A	"torsin family 3 member A"	334	180	304	197	331	175	393	181	375	169
ENSG00000186298	PPP1CC	"protein phosphatase 1 catalytic subunit gamma"	8218	2477	8316	2808	8825	3449	9140	3437	9414	3635
ENSG00000186300	ZNF555	"zinc finger protein 555"	335	145	370	144	381	147	322	160	349	140
ENSG00000186301	MST1P2	"macrophage stimulating 1 pseudogene 2"	265	240	268	228	276	148	351	189	250	160
ENSG00000186312	CA5BP1	"carbonic anhydrase 5B pseudogene 1"	353	214	361	214	435	188	446	196	383	191
ENSG00000186318	BACE1	"beta-secretase 1"	662	226	677	279	662	220	686	222	670	236
ENSG00000186350	RXRA	"retinoid X receptor alpha"	3075	2243	3003	2077	3529	1466	4070	1560	3680	1472
ENSG00000186376	ZNF75D	"zinc finger protein 75D"	227	100	253	140	248	111	246	112	280	116
ENSG00000186395	KRT10	"keratin 10"	165	38	177	58	170	76	194	102	162	108
ENSG00000186416	NKRF	"NFKB repressing factor"	619	201	620	218	643	252	582	243	612	285
ENSG00000186432	KPNA4	"karyopherin subunit alpha 4"	3733	1514	4187	1890	3884	1745	3574	1810	4035	1935
ENSG00000186446	ZNF501	"zinc finger protein 501"	258	92	310	102	244	106	210	112	247	105
ENSG00000186448	ZNF197	"zinc finger protein 197"	1247	604	1298	699	1324	639	1469	639	1353	669
ENSG00000186468	RPS23	"ribosomal protein S23"	13788	4037	14191	5175	15777	7049	15572	6912	17513	6908
ENSG00000186470	BTN3A2	"butyrophilin subfamily 3 member A2"	322	107	335	136	346	117	394	124	395	118
ENSG00000186480	INSIG1	"insulin induced gene 1"	8630	3296	8686	4107	8752	4180	8164	4339	9211	4221
ENSG00000186501	TMEM222	"transmembrane protein 222"	635	342	652	408	686	350	682	326	666	364
ENSG00000186522	SEPT10	"septin 10"	1862	801	2043	974	2053	841	2107	917	1983	951
ENSG00000186529	CYP4F3	"cytochrome P450 family 4 subfamily F member 3"	488	249	521	318	550	237	584	284	522	271
ENSG00000186532	SMYD4	"SET and MYND domain containing 4"	448	247	448	271	467	192	503	217	480	245
ENSG00000186566	GPATCH8	"G-patch domain containing 8"	1274	681	1453	657	1249	532	1483	652	1347	640
ENSG00000186575	NF2	"neurofibromin 2"	6058	3551	6128	3347	6430	2661	7268	2748	6834	2671
ENSG00000186577	SMIM29	"small integral membrane protein 29"	124	82	145	95	113	90	127	82	139	107
ENSG00000186591	UBE2H	"ubiquitin conjugating enzyme E2 H"	1638	884	1879	981	1654	858	2269	905	1729	990
ENSG00000186594	MIR22HG	"MIR22 host gene"	279	152	256	174	298	203	233	196	298	191
ENSG00000186625	KATNA1	"katanin catalytic subunit A1"	669	209	723	261	723	254	638	246	726	249
ENSG00000186635	ARAP1	"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1"	1029	751	974	755	1050	500	1112	542	1072	553
ENSG00000186654	PRR5	"proline rich 5"	321	216	296	219	323	164	365	216	329	210
ENSG00000186660	ZFP91	"ZFP91 zinc finger protein"	1455	466	1562	639	1539	612	1414	666	1479	652
ENSG00000186665	C17orf58	"chromosome 17 open reading frame 58"	228	84	253	82	270	99	279	106	288	101
ENSG00000186687	LYRM7	"LYR motif containing 7"	1159	427	1271	491	1236	410	1207	445	1209	467
ENSG00000186715	MST1L	"macrophage stimulating 1 like"	212	168	186	207	201	133	257	155	180	141
ENSG00000186716	BCR	"BCR, RhoGEF and GTPase activating protein"	3545	2695	3714	2650	3862	1905	4525	1988	4042	2059
ENSG00000186792	HYAL3	"hyaluronoglucosaminidase 3"	294	153	268	153	294	161	325	156	301	185
ENSG00000186812	ZNF397	"zinc finger protein 397"	274	106	246	101	232	103	218	108	253	111
ENSG00000186814	ZSCAN30	"zinc finger and SCAN domain containing 30"	233	111	234	122	237	106	274	101	242	108
ENSG00000186815	TPCN1	"two pore segment channel 1"	1578	1109	1637	1197	1749	774	1950	908	1735	845
ENSG00000186834	HEXIM1	"hexamethylene bisacetamide inducible 1"	480	299	612	301	555	239	657	246	511	291
ENSG00000186866	POFUT2	"protein O-fucosyltransferase 2"	872	453	836	525	1005	397	1021	410	979	422
ENSG00000186871	ERCC6L	"ERCC excision repair 6 like, spindle assembly checkpoint helicase"	682	207	665	265	707	262	714	302	791	259
ENSG00000186908	ZDHHC17	"zinc finger DHHC-type containing 17"	789	352	822	425	833	446	911	429	889	448
ENSG00000186918	ZNF395	"zinc finger protein 395"	784	406	774	340	820	311	1062	315	961	372
ENSG00000186951	PPARA	"peroxisome proliferator activated receptor alpha"	732	533	935	548	773	491	970	437	905	461
ENSG00000186998	EMID1	"EMI domain containing 1"	269	181	248	204	294	134	365	147	283	152
ENSG00000187017	ESPN	"espin"	298	209	299	190	359	136	608	160	388	171
ENSG00000187049	TMEM216	"transmembrane protein 216"	237	91	267	104	291	134	253	141	272	115
ENSG00000187051	RPS19BP1	"ribosomal protein S19 binding protein 1"	1314	884	1466	1021	1538	800	1776	772	1756	773
ENSG00000187068	C3orf70	"chromosome 3 open reading frame 70"	227	117	263	112	191	100	246	130	209	128
ENSG00000187079	TEAD1	"TEA domain transcription factor 1"	1886	851	2310	1005	1890	874	1893	976	1944	1053
ENSG00000187097	ENTPD5	"ectonucleoside triphosphate diphosphohydrolase 5"	1572	691	1744	752	1562	733	1461	737	1691	913
ENSG00000187109	NAP1L1	"nucleosome assembly protein 1 like 1"	18647	5914	18624	6945	20157	6833	19078	7566	22381	7641
ENSG00000187118	CMC1	"C-X9-C motif containing 1"	580	89	565	145	600	229	637	274	735	298
ENSG00000187134	AKR1C1	"aldo-keto reductase family 1 member C1"	5424	2822	5070	2934	5935	3669	5524	3646	5578	3316
ENSG00000187147	RNF220	"ring finger protein 220"	2699	1170	2646	1226	2711	968	2797	1023	2947	1114
ENSG00000187164	SHTN1	"shootin 1"	1386	603	1604	690	1508	656	1227	701	1554	749
ENSG00000187172	BAGE2	"BAGE family member 2"	1129	289	1147	368	1193	446	865	469	1245	415
ENSG00000187189	TSPYL4	"TSPY like 4"	291	163	383	196	313	170	310	183	331	207
ENSG00000187193	MT1X	"metallothionein 1X"	351	107	359	134	351	134	372	124	408	142
ENSG00000187210	GCNT1	"glucosaminyl (N-acetyl) transferase 1, core 2"	256	132	217	159	300	184	344	153	316	170
ENSG00000187231	SESTD1	"SEC14 and spectrin domain containing 1"	1469	729	1806	917	1475	812	1418	944	1485	1105
ENSG00000187239	FNBP1	"formin binding protein 1"	1025	435	1040	403	1025	376	1005	377	1017	396
ENSG00000187244	BCAM	"basal cell adhesion molecule (Lutheran blood group)"	6484	3815	6088	3579	6946	2855	7414	2883	7032	3135
ENSG00000187257	RSBN1L	"round spermatid basic protein 1 like"	592	242	589	277	628	217	576	234	688	241
ENSG00000187288	CIDEC	"cell death inducing DFFA like effector c"	134	148	131	156	134	219	155	184	140	238
ENSG00000187325	TAF9B	"TATA-box binding protein associated factor 9b"	500	88	493	121	528	155	474	178	550	176
ENSG00000187372	PCDHB13	"protocadherin beta 13"	375	166	414	195	347	158	313	192	376	175
ENSG00000187446	CHP1	"calcineurin like EF-hand protein 1"	4460	1789	4319	2082	4744	2188	4976	2262	4903	2305
ENSG00000187514	PTMA	"prothymosin alpha"	44399	10865	39010	11159	45073	12455	33786	12620	49405	12103
ENSG00000187522	HSPA14	"heat shock protein family A (Hsp70) member 14"	1698	673	1779	716	1790	848	1807	824	1896	873
ENSG00000187531	SIRT7	"sirtuin 7"	353	263	367	217	386	182	376	212	386	196
ENSG00000187535	IFT140	"intraflagellar transport 140"	238	180	273	156	233	118	238	119	231	113
ENSG00000187546	AGMO	"alkylglycerol monooxygenase"	768	181	756	224	858	265	771	300	798	307
ENSG00000187555	USP7	"ubiquitin specific peptidase 7"	4146	1323	4420	1545	4489	1304	3611	1520	4545	1550
ENSG00000187605	TET3	"tet methylcytosine dioxygenase 3"	1117	726	1460	734	1083	488	1016	541	1092	620
ENSG00000187607	ZNF286A	"zinc finger protein 286A"	639	226	648	290	660	307	711	309	751	292
ENSG00000187608	ISG15	"ISG15 ubiquitin-like modifier"	173	174	178	199	151	123	197	125	155	145
ENSG00000187634	SAMD11	"sterile alpha motif domain containing 11"	264	136	275	114	287	95	202	73	260	100
ENSG00000187676	B3GLCT	"beta 3-glucosyltransferase"	264	100	284	118	269	139	271	139	287	144
ENSG00000187678	SPRY4	"sprouty RTK signaling antagonist 4"	1981	1050	1978	1196	2043	1084	2206	1034	2183	1131
ENSG00000187713	TMEM203	"transmembrane protein 203"	523	328	567	375	536	375	888	381	613	379
ENSG00000187720	THSD4	"thrombospondin type 1 domain containing 4"	104	133	152	152	147	138	103	126	112	142
ENSG00000187735	TCEA1	"transcription elongation factor A1"	3020	914	3297	1144	3135	1260	2902	1356	3404	1263
ENSG00000187741	FANCA	"Fanconi anemia complementation group A"	1508	926	1482	957	1520	678	1844	772	1563	779
ENSG00000187742	SECISBP2	"SECIS binding protein 2"	2033	803	1924	944	2020	858	1824	835	2048	852
ENSG00000187772	LIN28B	"lin-28 homolog B"	17299	5271	18088	5946	19001	6786	15790	6953	19756	6731
ENSG00000187778	MCRS1	"microspherule protein 1"	2513	1507	2556	1619	2776	1302	3229	1399	2928	1407
ENSG00000187790	FANCM	"Fanconi anemia complementation group M"	749	280	804	293	850	342	746	330	833	290
ENSG00000187792	ZNF70	"zinc finger protein 70"	334	187	398	199	301	149	290	124	265	130
ENSG00000187801	ZFP69B	"ZFP69 zinc finger protein B"	246	111	330	141	215	98	189	99	233	102
ENSG00000187837	HIST1H1C	"histone cluster 1 H1 family member c"	11610	3744	11216	4568	13001	5557	16693	5792	15315	5561
ENSG00000187840	EIF4EBP1	"eukaryotic translation initiation factor 4E binding protein 1"	3502	1163	3950	1465	3454	1319	2577	1310	3073	1262
ENSG00000187866	FAM122A	"family with sequence similarity 122A"	625	184	588	209	557	278	539	258	643	224
ENSG00000187951	ARHGAP11B	"Rho GTPase activating protein 11B"	353	137	337	134	359	133	330	158	380	170
ENSG00000187953	PMS2CL	"PMS2 C-terminal like pseudogene"	420	172	390	173	442	166	360	198	385	164
ENSG00000187954	CYHR1	"cysteine and histidine rich 1"	366	269	370	286	420	215	494	217	433	207
ENSG00000187955	COL14A1	"collagen type XIV alpha 1 chain"	842	797	810	778	941	686	950	743	864	743
ENSG00000187961	KLHL17	"kelch like family member 17"	245	182	208	204	274	106	285	161	278	148
ENSG00000188021	UBQLN2	"ubiquilin 2"	709	341	827	403	704	376	920	434	652	472
ENSG00000188042	ARL4C	"ADP ribosylation factor like GTPase 4C"	92	140	111	130	112	122	107	148	150	162
ENSG00000188070	C11orf95	"chromosome 11 open reading frame 95"	851	574	822	554	902	412	1089	419	977	464
ENSG00000188130	MAPK12	"mitogen-activated protein kinase 12"	1142	824	978	863	1194	701	1327	678	1251	677
ENSG00000188153	COL4A5	"collagen type IV alpha 5 chain"	587	398	663	390	720	307	887	290	758	261
ENSG00000188157	AGRN	"agrin"	7489	8916	7534	8469	7599	4779	9874	5018	8430	5218
ENSG00000188167	TMPPE	"transmembrane protein with metallophosphoesterase domain"	340	245	472	311	331	207	421	222	312	241
ENSG00000188175	HEPACAM2	"HEPACAM family member 2"	138	131	142	163	155	196	135	184	178	211
ENSG00000188177	ZC3H6	"zinc finger CCCH-type containing 6"	218	68	347	109	217	83	237	88	242	134
ENSG00000188186	LAMTOR4	"late endosomal/lysosomal adaptor, MAPK and MTOR activator 4"	942	758	981	806	1056	742	1591	724	1208	786
ENSG00000188191	PRKAR1B	"protein kinase cAMP-dependent type I regulatory subunit beta"	639	441	535	446	644	314	605	303	661	339
ENSG00000188211	NCR3LG1	"natural killer cell cytotoxicity receptor 3 ligand 1"	911	734	1141	888	853	734	1094	802	931	876
ENSG00000188215	DCUN1D3	"defective in cullin neddylation 1 domain containing 3"	994	565	1002	618	1056	536	1158	545	1141	563
ENSG00000188229	TUBB4B	"tubulin beta 4B class IVb"	21767	6240	20365	6707	22606	6135	19328	6459	23578	6914
ENSG00000188243	COMMD6	"COMM domain containing 6"	883	187	902	268	961	370	779	385	995	348
ENSG00000188290	HES4	"hes family bHLH transcription factor 4"	283	269	309	358	159	239	314	240	244	259
ENSG00000188295	ZNF669	"zinc finger protein 669"	582	234	617	296	643	325	573	325	688	347
ENSG00000188312	CENPP	"centromere protein P"	397	120	458	130	454	121	316	137	453	126
ENSG00000188313	PLSCR1	"phospholipid scramblase 1"	304	102	336	130	325	119	307	147	308	152
ENSG00000188321	ZNF559	"zinc finger protein 559"	276	127	283	122	307	155	341	139	324	160
ENSG00000188338	SLC38A3	"solute carrier family 38 member 3"	1142	296	1196	336	1097	304	1161	325	1101	378
ENSG00000188342	GTF2F2	"general transcription factor IIF subunit 2"	847	334	836	336	995	405	917	467	1119	410
ENSG00000188352	FOCAD	"focadhesin"	1474	867	1593	998	1538	909	2211	874	1699	873
ENSG00000188428	BLOC1S5	"biogenesis of lysosomal organelles complex 1 subunit 5"	468	211	509	208	568	234	530	242	532	215
ENSG00000188483	IER5L	"immediate early response 5 like"	1184	605	1225	653	1065	535	1317	574	1273	587
ENSG00000188486	H2AFX	"H2A histone family member X"	3044	940	2957	980	2947	839	2729	813	3286	950
ENSG00000188488	SERPINA5	"serpin family A member 5"	3474	1384	3111	1537	3628	1565	3726	1514	3504	1462
ENSG00000188522	FAM83G	"family with sequence similarity 83 member G"	1660	1416	1694	1483	1662	1020	1755	1082	1614	1174
ENSG00000188529	SRSF10	"serine and arginine rich splicing factor 10"	5322	1630	5377	1892	5852	2205	5097	2254	6053	2216
ENSG00000188554	NBR1	"NBR1, autophagy cargo receptor"	1495	904	1731	1033	1628	907	1937	918	1699	930
ENSG00000188559	RALGAPA2	"Ral GTPase activating protein catalytic alpha subunit 2"	844	518	932	546	804	420	982	447	856	447
ENSG00000188566	NDOR1	"NADPH dependent diflavin oxidoreductase 1"	553	285	539	285	587	210	524	235	524	220
ENSG00000188582	PAQR9	"progestin and adipoQ receptor family member 9"	630	233	669	308	681	274	859	289	661	303
ENSG00000188603	CLN3	"CLN3, battenin"	487	262	477	279	486	276	519	290	427	261
ENSG00000188612	SUMO2	"small ubiquitin-like modifier 2"	5231	838	5231	1133	6008	1996	4457	1977	6181	1951
ENSG00000188641	DPYD	"dihydropyrimidine dehydrogenase"	1253	481	1172	490	1365	569	1740	543	1403	554
ENSG00000188643	S100A16	"S100 calcium binding protein A16"	361	121	365	127	394	153	446	143	375	160
ENSG00000188647	PTAR1	"protein prenyltransferase alpha subunit repeat containing 1"	3965	1774	4379	2110	4544	2162	3923	2275	4750	2231
ENSG00000188677	PARVB	"parvin beta"	422	212	426	235	480	172	534	213	509	179
ENSG00000188690	UROS	"uroporphyrinogen III synthase"	1074	433	1065	441	1146	483	1221	522	1240	485
ENSG00000188706	ZDHHC9	"zinc finger DHHC-type containing 9"	1262	703	1266	888	1129	772	1676	741	1142	886
ENSG00000188707	ZBED6CL	"ZBED6 C-terminal like"	669	544	630	493	699	401	767	391	686	378
ENSG00000188725	SMIM15	"small integral membrane protein 15"	2369	672	2478	821	2586	1023	2157	1063	2779	955
ENSG00000188735	TMEM120B	"transmembrane protein 120B"	476	369	484	329	491	238	620	283	546	309
ENSG00000188760	TMEM198	"transmembrane protein 198"	202	143	185	183	162	143	212	140	176	138
ENSG00000188785	ZNF548	"zinc finger protein 548"	531	199	588	214	583	252	505	257	570	302
ENSG00000188786	MTF1	"metal regulatory transcription factor 1"	637	309	774	311	636	297	597	330	656	316
ENSG00000188807	TMEM201	"transmembrane protein 201"	529	372	613	398	610	270	739	281	628	315
ENSG00000188811	NHLRC3	"NHL repeat containing 3"	833	338	890	439	864	482	819	439	918	409
ENSG00000188827	SLX4	"SLX4 structure-specific endonuclease subunit"	618	418	644	382	636	265	652	296	684	316
ENSG00000188846	RPL14	"ribosomal protein L14"	21666	5792	21219	7232	23157	9784	22197	10318	23980	10449
ENSG00000188895	MSL1	"male specific lethal 1 homolog"	1732	763	1856	855	1808	782	1868	745	1950	754
ENSG00000188917	TRMT2B	"tRNA methyltransferase 2 homolog B"	259	203	322	195	312	176	355	195	355	173
ENSG00000188938	FAM120AOS	"family with sequence similarity 120A opposite strand"	711	217	750	321	685	286	544	265	693	270
ENSG00000188976	NOC2L	"NOC2 like nucleolar associated transcriptional repressor"	6595	4051	6333	3942	7163	2749	7038	2813	7817	2711
ENSG00000188986	NELFB	"negative elongation factor complex member B"	1610	1369	1642	1285	1731	926	2403	951	1922	956
ENSG00000188994	ZNF292	"zinc finger protein 292"	2278	874	2782	1056	2283	929	2349	1038	2354	1150
ENSG00000188997	KCTD21	"potassium channel tetramerization domain containing 21"	295	156	304	162	257	143	277	139	297	164
ENSG00000189007	ADAT2	"adenosine deaminase, tRNA specific 2"	326	149	329	145	335	143	324	171	332	167
ENSG00000189043	NDUFA4	"NDUFA4, mitochondrial complex associated"	5443	1337	5487	1924	6070	4164	7381	3997	6436	4117
ENSG00000189056	RELN	"reelin"	2843	1867	4132	2153	2929	1662	3469	1819	3223	2008
ENSG00000189057	FAM111B	"family with sequence similarity 111 member B"	391	133	427	143	401	166	368	203	479	201
ENSG00000189060	H1F0	"H1 histone family member 0"	1996	604	2066	794	2085	538	2270	746	2065	697
ENSG00000189077	TMEM120A	"transmembrane protein 120A"	221	99	209	133	231	139	287	151	248	143
ENSG00000189079	ARID2	"AT-rich interaction domain 2"	2117	703	2542	821	2160	768	1934	968	2214	890
ENSG00000189091	SF3B3	"splicing factor 3b subunit 3"	12399	5639	12934	5897	13068	5247	13992	5300	13771	5432
ENSG00000189114	BLOC1S3	"biogenesis of lysosomal organelles complex 1 subunit 3"	200	115	209	159	171	134	248	139	188	148
ENSG00000189159	JPT1	"Jupiter microtubule associated homolog 1"	2846	934	2807	999	3101	1047	2811	1002	3264	1122
ENSG00000189171	S100A13	"S100 calcium binding protein A13"	414	174	380	191	397	257	531	229	476	263
ENSG00000189180	ZNF33A	"zinc finger protein 33A"	2200	788	2488	918	2396	923	1883	972	2441	941
ENSG00000189190	ZNF600	"zinc finger protein 600"	287	103	286	108	305	133	247	114	301	128
ENSG00000189221	MAOA	"monoamine oxidase A"	803	249	787	298	897	309	975	267	855	286
ENSG00000189223	PAX8-AS1	"PAX8 antisense RNA 1"	406	309	458	322	438	268	507	283	502	311
ENSG00000189241	TSPYL1	"TSPY like 1"	2130	979	2167	1028	2209	1022	2288	1014	2286	1036
ENSG00000189266	PNRC2	"proline rich nuclear receptor coactivator 2"	5534	1234	5379	1584	6009	1861	4908	1972	6161	1860
ENSG00000189306	RRP7A	"ribosomal RNA processing 7 homolog A"	1568	972	1505	883	1623	691	1779	692	1699	701
ENSG00000189308	LIN54	"lin-54 DREAM MuvB core complex component"	2686	784	2734	930	2886	969	2143	1016	2918	1007
ENSG00000189319	FAM53B	"family with sequence similarity 53 member B"	536	348	511	359	564	276	677	232	601	255
ENSG00000189339	SLC35E2B	"solute carrier family 35 member E2B"	1666	1046	1838	1123	1645	823	2054	969	1685	1005
ENSG00000189343	RPS2P46	"ribosomal protein S2 pseudogene 46"	9451	2455	9402	2871	9784	3058	7705	3234	10022	3279
ENSG00000189362	NEMP2	"nuclear envelope integral membrane protein 2"	423	154	489	197	449	185	427	215	467	210
ENSG00000189403	HMGB1	"high mobility group box 1"	12772	2869	11884	3268	14323	4176	10932	4016	15280	4329
ENSG00000196072	BLOC1S2	"biogenesis of lysosomal organelles complex 1 subunit 2"	753	215	766	302	861	409	845	391	959	386
ENSG00000196081	ZNF724	"zinc finger protein 724"	1433	677	1503	643	1562	602	1505	638	1578	612
ENSG00000196083	IL1RAP	"interleukin 1 receptor accessory protein"	1940	551	1810	592	2080	702	1959	720	2090	707
ENSG00000196116	TDRD7	"tudor domain containing 7"	510	234	515	295	528	291	506	311	518	321
ENSG00000196141	SPATS2L	"spermatogenesis associated serine rich 2 like"	7624	2662	7236	3074	7792	3315	6485	3361	7717	3294
ENSG00000196151	WDSUB1	"WD repeat, sterile alpha motif and U-box domain containing 1"	126	61	123	84	158	99	148	112	139	111
ENSG00000196152	ZNF79	"zinc finger protein 79"	247	147	246	161	267	135	304	114	301	110
ENSG00000196154	S100A4	"S100 calcium binding protein A4"	175	115	147	87	235	116	286	108	206	101
ENSG00000196172	ZNF681	"zinc finger protein 681"	445	131	523	142	527	231	422	217	473	231
ENSG00000196177	ACADSB	"acyl-CoA dehydrogenase short/branched chain"	2105	561	2217	646	2079	667	1986	690	2085	683
ENSG00000196182	STK40	"serine/threonine kinase 40"	2354	1644	2373	1874	2472	1282	2977	1439	2480	1441
ENSG00000196187	TMEM63A	"transmembrane protein 63A"	1137	813	1150	858	1067	652	1621	680	1221	788
ENSG00000196199	MPHOSPH8	"M-phase phosphoprotein 8"	532	295	666	294	614	224	596	251	605	267
ENSG00000196204	RNF216P1	"ring finger protein 216 pseudogene 1"	726	314	805	378	846	354	720	401	827	387
ENSG00000196205	EEF1A1P5	"eukaryotic translation elongation factor 1 alpha 1 pseudogene 5"	658	174	740	312	890	254	908	310	742	263
ENSG00000196208	GREB1	"growth regulation by estrogen in breast cancer 1"	1968	1137	2212	1144	2174	810	2626	850	2197	844
ENSG00000196214	ZNF766	"zinc finger protein 766"	622	222	693	262	645	285	542	312	701	274
ENSG00000196220	SRGAP3	"SLIT-ROBO Rho GTPase activating protein 3"	380	219	480	240	416	192	451	215	363	211
ENSG00000196227	FAM217B	"family with sequence similarity 217 member B"	1192	362	1392	505	1272	422	1110	449	1175	563
ENSG00000196230	TUBB	"tubulin beta class I"	37657	14801	35911	16208	41079	17086	45918	17270	43199	18239
ENSG00000196233	LCOR	"ligand dependent nuclear receptor corepressor"	2273	993	3012	1429	2235	1124	2056	1327	2236	1496
ENSG00000196235	SUPT5H	"SPT5 homolog, DSIF elongation factor subunit"	4004	2772	3955	2614	4467	2017	4783	2061	4435	2065
ENSG00000196236	XPNPEP3	"X-prolyl aminopeptidase 3"	1275	795	1407	842	1261	680	1623	724	1237	738
ENSG00000196247	ZNF107	"zinc finger protein 107"	846	161	858	233	843	241	637	246	876	285
ENSG00000196262	PPIA	"peptidylprolyl isomerase A"	47485	10860	44387	13771	50153	20544	41382	19638	51174	20225
ENSG00000196268	ZNF493	"zinc finger protein 493"	388	94	367	127	368	161	293	169	370	175
ENSG00000196290	NIF3L1	"NGG1 interacting factor 3 like 1"	1351	404	1254	466	1353	568	1286	530	1483	541
ENSG00000196305	IARS	"isoleucyl-tRNA synthetase"	17031	7155	18305	8223	17686	7739	18578	7549	19055	7395
ENSG00000196313	POM121	"POM121 transmembrane nucleoporin"	1549	767	1768	883	1393	608	1675	737	1400	851
ENSG00000196323	ZBTB44	"zinc finger and BTB domain containing 44"	777	269	888	335	756	318	764	360	851	368
ENSG00000196345	ZKSCAN7	"zinc finger with KRAB and SCAN domains 7"	332	153	353	185	338	182	291	175	303	171
ENSG00000196352	CD55	"CD55 molecule (Cromer blood group)"	352	111	335	165	288	167	241	182	330	188
ENSG00000196363	WDR5	"WD repeat domain 5"	1548	642	1534	705	1654	643	1678	688	1735	733
ENSG00000196365	LONP1	"lon peptidase 1, mitochondrial"	3142	2550	3417	2599	3295	1604	3941	1709	3537	1710
ENSG00000196367	TRRAP	"transformation/transcription domain associated protein"	3647	1759	5540	2132	3356	1131	3704	1510	3358	2019
ENSG00000196369	SRGAP2B	"SLIT-ROBO Rho GTPase activating protein 2B"	220	135	235	168	231	96	332	114	251	136
ENSG00000196372	ASB13	"ankyrin repeat and SOCS box containing 13"	374	176	427	224	420	226	482	198	396	206
ENSG00000196387	ZNF140	"zinc finger protein 140"	368	124	373	166	394	179	345	189	385	197
ENSG00000196396	PTPN1	"protein tyrosine phosphatase, non-receptor type 1"	2139	934	2124	1123	2271	1003	2185	982	2300	997
ENSG00000196405	EVL	"Enah/Vasp-like"	550	257	580	258	561	212	596	248	626	244
ENSG00000196411	EPHB4	"EPH receptor B4"	6606	3750	6437	3750	7194	2634	8370	2739	7774	2729
ENSG00000196417	ZNF765	"zinc finger protein 765"	529	232	573	295	587	343	526	303	553	313
ENSG00000196418	ZNF124	"zinc finger protein 124"	4968	1964	5038	2330	5413	2867	5609	2843	5860	2888
ENSG00000196419	XRCC6	"X-ray repair cross complementing 6"	19060	7299	18485	7898	20396	7489	19105	7703	21340	7950
ENSG00000196428	TSC22D2	"TSC22 domain family member 2"	1032	474	1106	557	1030	399	1023	472	1080	514
ENSG00000196449	YRDC	"yrdC N6-threonylcarbamoyltransferase domain containing"	578	359	661	429	618	444	874	452	740	465
ENSG00000196453	ZNF777	"zinc finger protein 777"	585	340	627	377	567	236	554	252	537	252
ENSG00000196455	PIK3R4	"phosphoinositide-3-kinase regulatory subunit 4"	1752	758	1732	820	1812	838	1880	866	1736	924
ENSG00000196456	ZNF775	"zinc finger protein 775"	288	173	281	204	295	130	341	112	313	124
ENSG00000196458	ZNF605	"zinc finger protein 605"	313	103	324	127	299	114	268	123	372	106
ENSG00000196459	TRAPPC2	"trafficking protein particle complex 2"	358	95	312	126	351	141	333	171	332	167
ENSG00000196465	MYL6B	"myosin light chain 6B"	1095	472	1197	529	1200	591	1111	576	1415	561
ENSG00000196466	ZNF799	"zinc finger protein 799"	199	82	179	111	213	120	280	124	237	104
ENSG00000196470	SIAH1	"siah E3 ubiquitin protein ligase 1"	638	251	663	322	637	366	748	404	700	365
ENSG00000196497	IPO4	"importin 4"	404	147	437	151	377	150	367	153	406	196
ENSG00000196498	NCOR2	"nuclear receptor corepressor 2"	458	355	538	324	434	152	565	258	475	264
ENSG00000196502	SULT1A1	"sulfotransferase family 1A member 1"	709	293	680	319	785	308	856	284	829	298
ENSG00000196504	PRPF40A	"pre-mRNA processing factor 40 homolog A"	11460	2925	11375	3418	11953	3566	8658	3816	12451	3653
ENSG00000196505	GDAP2	"ganglioside induced differentiation associated protein 2"	1571	678	1884	849	1528	780	1510	838	1571	837
